HD 218566 b,0.21,,225.7,0.6873,0.3,,0.022956,2010,11/19/10,36,10360,,,Published in a refereed paper,Radial Velocity,,,,HD 218566,347.2958333,-2.2608333,8.63,29.94,0.38,0.85,0.86,K3V,8.5,4820
HD 219077 b,10.39,,5501,6.22,0.77,,,2012,1/17/13,57.61,2450455.8,,,Published in a refereed paper,Radial Velocity,,,,HD 219077,348.5292,-62.7,6.12,29.35,-0.13,1.05,,G8V,8.9,5362
HD 219134 b,0.012,0.1433,3.0931,0.038474,0,85.058,,2015,11/25/15,,2449999.5,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,HD 219134,348.3208333,57.16833334,5.57,6.55,0.11,,0.778,K3V,,4699
HD 219134 c,0.011,,6.7635,0.064816,0,,,2015,11/17/15,,2449908.5,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 219134,348.3208333,57.16833334,5.57,6.55,0.11,,0.778,K3V,,4699
HD 219134 d,0.067,,46.71,0.23508,0,,,2015,11/17/15,,2449964,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 219134,348.3208333,57.16833334,5.57,6.55,0.11,,0.778,K3V,,4699
HD 219134 e,0.0117,,1842,2.56,0.34,,,2015,11/24/15,345.42,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 219134,348.3208333,57.16833334,5.57,6.55,0.11,,0.778,K3V,,4699
HD 219134 f,0.028,,22.805,0.14574,0,,,2015,11/17/15,,2449983,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 219134,348.3208333,57.16833334,5.57,6.55,0.11,,0.778,K3V,,4699
HD 219134 g,0.034,,94.2,0.3753,0,,,2015,11/17/15,,2449972,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 219134,348.3208333,57.16833334,5.57,6.55,0.11,,0.778,K3V,,4699
HD 219134 h,0.34,,2247,3.11,0.06,,,2015,11/17/15,215,2448725,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 219134,348.3208333,57.16833334,5.57,6.55,0.11,,0.778,K3V,,4699
HD 219415 b,1,,2093.3,3.2,,,,2012,1/17/13,,2453460.9,,,Published in a refereed paper,Radial Velocity,,,,HD 219415,348.725,56.7303,8.94,,-0.04,1,2.9,K0III,,4820
HD 219828 b,0.085,,3.8335,0.052,0,,0.000641,2007,2/25/15,,2453898.63,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 219828,349.6958333,18.6458333,8.04,81.1,0.19,1.24,1.7,G0IV,5.8,5891
HD 220074 b,11.1,,672.1,1.6,0.14,,,2012,11/13/12,323,2451158.2,,,Published in a refereed paper,Radial Velocity,,,,HD 220074,350.0583,61.97,6.4,290.2,-0.25,1.2,49.67,M2III,4.5,3935
HD 220689 b,1.06,,2209,3.36,0.16,,,2011,5/21/14,137,2455649,,,Submitted to a professional journal,Radial Velocity,,,,HD 220689,351.4708333,-20.6161111,7.77,44.6,,,,G3V,,
HD 220773 b,1.45,,3724.7,4.94,0.51,,0.100816,2012,2/4/12,226,2453866.4,,,Published in a refereed paper,Radial Velocity,,,,HD 220773,351.6125,8.6438889,7.09,49,0.09,1.16,,F9,4.4,5940
HD 221287 b,3.09,,456.1,1.25,0.08,,0.023629,2007,8/30/14,98,2453263,,,Published in a refereed paper,Radial Velocity,,,,HD 221287,352.8333333,-58.2097222,7.82,52.9,0.03,1.25,,F7 V,1.3,6304
HD 222155 b,1.9,,3999,5.1,0.16,,0.10387,2012,5/25/12,137,2456319,,,Published in a refereed paper,Radial Velocity,,,,HD 222155,354.5,48.9963889,7.1,49.1,-0.11,1.13,1.67,G2V,8.2,5765
HD 222582 b,7.75,,572.38,1.35,0.725,,0.032143,1999,1/15/16,319.01,2450706.7,,,Published in a refereed paper,Radial Velocity,,,,HD 222582,355.4625,-5.9855556,7.7,42,-0.0229,0.99,1.15,G5,6.16,5662
HD 224693 b,0.71,,26.73,0.233,0.05,,0.002479,2006,4/18/06,6,2453193.9,,,Published in a refereed paper,Radial Velocity,,,,HD 224693,359.975,-22.4280556,8.23,94,0.343,1.33,1.7,G2IV,2,6037
HD 22781 b,13.65,,528.07,1.167,0.8191,,0.03671,2011,11/4/11,315.92,2454881.4,,,Published in a refereed paper,Radial Velocity,,,,HD 22781,55.2083333,31.8263889,8.77,31.79,-0.37,0.75,,K0V,4.75,5027
HD 23079 b,2.45,,730.6,1.596,0.102,,0.043103,2001,1/21/16,55,2450492,,,Published in a refereed paper,Radial Velocity,,,,HD 23079,54.9291667,-52.9158333,7.1,34.8,-0.24,1.1,1.13,F8/G0 V,6.53,5848
HD 23127 b,1.5,,1214,2.4,0.44,,0.026936,2007,1/14/16,190,2450229,,,Published in a refereed paper,Radial Velocity,,,,HD 23127,54.85,-60.0777778,8.58,89.1,0.34,1.13,,G2V,7.1,5927
HD 231701 b,1.08,,141.6,0.53,0.1,,0.004889,2007,10/6/09,46,3180,,,Submitted to a professional journal,Radial Velocity,,,,HD 231701,293.0166667,16.4741667,8.97,108.4,0.07,1.14,1.35,F8V,4.9,6208
HD 233604 b,6.575,,192,0.747,0.05,,,2013,4/30/13,281,2453022,,,Published in a refereed paper,Radial Velocity,,,,HD 233604,137.4542,53.5681,10.41,,-0.36,1.5,10.9,K5,2.4,4791
HD 23596 b,8.1,,1565,2.88,0.292,,0.055385,2002,12/30/10,274.1,2451604,,,Published in a refereed paper,Radial Velocity,,,,HD 23596,57,40.5305556,7.24,52,0.32,1.27,2.09,F8,6.89,5888
HD 240210 b,6.9,,501.75,1.33,0.15,,0.009301,2009,8/27/14,277.49,2454487.38,,,Published in a refereed paper,Radial Velocity,,,,HD 240210,347.6208333,57.0294444,8.33,143,-0.18,1.25,,K3III,,4290
HD 240237 b,5.3,,745.7,1.9,0.4,,0.001267,2010,10/11/11,108.1,44292,,,Submitted to a professional journal,Radial Velocity,,,,HD 240237,348.925,58.0433333,8.19,1500,-0.26,1.69,32,K2III,,4361
HD 24040 b,4.01,,3668,4.92,0.04,,0.105784,2006,5/25/12,154,2454308,,,Submitted to a professional journal,Radial Velocity,,,,HD 24040,57.5958333,17.4763889,7.52,46.51,0.206,1.18,,G0,6.68,5853
HD 24064 b,9.4,,555.6,1.29,0.35,,,2015,10/1/15,250.8,2455278.3,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 24064,59.15000001,74.08000001,6.75,264.4,-0.49,1,38,K0,9,4052.5
HD 25171 b,0.95,,1845,3.02,0.08,,0.054909,2010,12/20/10,96,55301,,,Published in a refereed paper,Radial Velocity,,,,HD 25171,58.9541667,-65.1866667,7.79,55,-0.11,1.09,1.18,F8V,2,6160
HD 2638 b,0.48,1.04,3.43752,0.044,0.0407,,0.000819,2005,2/24/15,126.9,2453323.282,,,Published in a refereed paper,Radial Velocity,Radial Velocity,Theoretical,,HD 2638,7.4958333,-5.7638889,9.44,53.71,0.16,0.93,,G5,3,5192
HD 27442 b,1.35,,415.2,1.16,0.058,,0.064088,2000,4/8/11,347,2451849.3,,,Published in a refereed paper,Radial Velocity,,,,HD 27442,64.1208333,-59.3019444,4.44,18.1,0.22,1.2,6.6,K2 IV a,7.15,4749
HD 27631 b,1.45,,2208,3.25,0.12,,,2011,11/29/12,134,2453867,,,Submitted to a professional journal,Radial Velocity,,,,HD 27631,64.9375,-41.9602778,8.25,45.5,,,,G3IV,,
HD 27894 b,0.62,,17.991,0.122,0.049,,0.002879,2005,12/25/10,132.9,53275.46,,,Published in a refereed paper,Radial Velocity,,,,HD 27894,65.1958333,-59.4108333,9.36,42.37,0.3,0.8,,K2 V,3.9,4875
HD 28185 b,5.7,,383,1.03,0.07,,0.026142,2001,12/20/10,351,51853,,,Published in a refereed paper,Radial Velocity,,,,HD 28185,66.6083333,-10.5505556,7.81,39.4,0.24,1.24,1.03,G5,5.36,5482
HD 28254 b,1.16,,1116,2.15,0.81,,0.038256,2009,9/8/10,301,4049,,,Submitted to a professional journal,Radial Velocity,,,,HD 28254,66.2125,-50.6222222,7.71,56.2,0.36,1.06,1.48,G1IV/V,,5664
HD 284149 b,32,,,400,,,,2014,7/31/14,,,,2537,Published in a refereed paper,Imaging,,,,HD 284149,61.66250001,20.30305556,9.63,108.2,,1.14,,F8,0.025,6040
HD 285507 b,0.917,,6.0881,0.0729,0.086,,,2013,6/14/15,182,2456263.121,,,Published in a refereed paper,Radial Velocity,,,,HD 285507,61.75416667,15.33500001,10.5,41.3,0.13,0.734,0.656,K5,0.625,4503
HD 28678 b,1.7,,387.1,1.24,0.168,,0.005463,2011,9/2/11,131,2455517,,,Published in a refereed paper,Radial Velocity,,,,HD 28678,67.8541667,4.5752778,8.54,227,-0.11,1.74,6.2,K0D,1.8,5076
HD 290327 b,2.54,,2443,3.43,0.08,,0.062477,2009,9/8/10,268,5326,,,Submitted to a professional journal,Radial Velocity,,,,HD 290327,80.8416667,-2.2775,8.96,54.9,-0.11,0.9,1,G8V,,5552
HD 2952 b,1.6,,311.6,1.2,0.129,,,2013,5/25/14,64,2450112,,,Published in a refereed paper,Radial Velocity,,,,HD 2952,8.2917,54.895,5.93,115.2,0,2.54,12.02,K0III,,4844
HD 30177 b,10.45,,2770,3.95,0.193,,0.047273,2002,1/19/16,34,2451437,,,Published in a refereed paper,Radial Velocity,,,,HD 30177,70.475,-58.0205556,8.41,55,0.19,0.95,1.12,G8 V,8.4,5320
HD 30562 b,1.29,,1157,2.3,0.76,,0.086792,2009,9/25/09,81,10131.5,,,Published in a refereed paper,Radial Velocity,,,,HD 30562,72.15,-5.6741667,5.77,26.5,0.243,1.219,1.637,F8V,4,5861
HD 30669 b,0.47,,1684,2.69,0.18,,,2014,6/14/15,82,2457181,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 30669,72.12083334,-28.41916668,9.11,57,0.13,0.92,0.91,G9V,4.8,5400
HD 30856 b,1.8,,912,2,0.24,,0.016935,2011,9/2/11,180,2455260,,,Published in a refereed paper,Radial Velocity,,,,HD 30856,72.575,-24.3688889,8.07,118.1,-0.06,1.35,4.2,K0III,3.8,4982
HD 31253 b,0.5,,466,1.26,0.3,,0.023411,2010,11/19/10,244,10660,,,Published in a refereed paper,Radial Velocity,,,,HD 31253,73.6833333,12.3522222,7.13,53.82,0.16,1.23,1.71,F8,3,5960
HD 31527 b,0.0363,,16.546,0.1253,0.13,,0.003246,2011,9/12/11,,,,,Submitted to a professional journal,Radial Velocity,,,,HD 31527,73.9083333,-23.2419444,7.48,38.6,,,,G0V,,
HD 31527 c,0.0498,,51.284,0.2665,0.11,,0.006904,2011,9/12/11,,,,,Submitted to a professional journal,Radial Velocity,,,,HD 31527,73.9083333,-23.2419444,7.48,38.6,,,,G0V,,
HD 31527 d,0.0519,,274.49,0.8181,0.38,,0.021194,2011,9/12/11,,,,,Submitted to a professional journal,Radial Velocity,,,,HD 31527,73.9083333,-23.2419444,7.48,38.6,,,,G0V,,
HD 32518 b,3.04,,157.54,0.59,0.01,,0.005026,2009,8/13/09,306.11,2452950.29,,,Published in a refereed paper,Radial Velocity,,,,HD 32518,77.4041667,69.6394444,6.44,117.4,-0.15,1.13,10.22,K1III,5.83,4580
HD 32963 b,0.7,,2372,3.41,0.07,,,2015,12/2/15,107,2450532,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 32963,76.98333335,26.32805557,7.6,,0.11,0.94,,G5IV,4.99,5727
HD 330075 b,0.62,1.06,3.6413,0.039,0.0187,,0.000777,2004,2/25/15,38.2,2452968.399,,,Published in a refereed paper,Radial Velocity,Radial Velocity,Theoretical,,HD 330075,237.4041667,-49.9633333,9.36,50.2,0.03,0.95,,G5,6.21,6295
HD 33142 b,1.3,,326.6,1.06,0.22,,0.008413,2011,9/2/11,138,2455324,,,Published in a refereed paper,Radial Velocity,,,,HD 33142,76.9,-13.9863889,8.13,126,0.05,1.48,4.2,K0III,3,5052
HD 33283 b,0.33,0.99,18.1801,0.168,0.458,,0.001953,2006,2/16/15,156,2453560,,,Published in a refereed paper,Radial Velocity,Radial Velocity,Theoretical,,HD 33283,77.0041667,-26.7972222,8.05,86,0.366,1.24,1.2,G3V,3.2,5995
HD 33564 b,9.1,,388,1.1,0.34,,0.052431,2005,12/23/10,205,52603,,,Published in a refereed paper,Radial Velocity,,,,HD 33564,80.6375,79.2311111,5.08,20.98,-0.12,1.25,1.1,F6 V,3,6250
HD 33844 b,1.96,,551.4,1.6,0.15,,,2013,12/24/15,211,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 33844,78.15000001,-13.04888887,,100.9,,1.75,,,2.1,4827
HD 33844 c,1.75,,916,2.24,0.13,,,2015,12/24/15,71,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 33844,78.15000001,-13.04888887,,100.9,,1.75,,,2.1,4827
HD 34445 b,0.79,,1049,2.07,0.27,,0.044516,2004,8/30/14,104,2453781,,,Submitted to a professional journal,Radial Velocity,,,,HD 34445,79.4208333,7.3533333,7.31,46.5,0.14,1.07,1.38,G0,8.5,5836
HD 3651 b,0.229,,62.218,0.295,0.596,83,0.025818,2003,2/1/16,242.5,2453932.6,,,Published in a refereed paper,Radial Velocity,,,,HD 3651,9.8375,21.2502778,5.8,11,0.05,0.79,0.947,K0 V,5.13,5173
HD 3651 c,0.09,,31,0.186,0.04,,,2013,7/4/13,55,,,,Published in a refereed paper,Radial Velocity,,,,HD 3651,9.8375,21.2502778,5.8,11,0.05,0.79,0.947,K0 V,5.13,5173
HD 37124 b,0.675,,154.378,0.53364,0.054,,0.016171,1999,5/20/13,130,2450305,,,Published in a refereed paper,Radial Velocity,,,,HD 37124,84.2583333,20.7305556,7.68,33,-0.442,0.83,0.82,G4 V,3.33,5610
HD 37124 c,0.652,,885.5,1.71,0.125,,0.051818,2005,5/20/13,53,2449534,,,Published in a refereed paper,Radial Velocity,,,,HD 37124,84.2583333,20.7305556,7.68,33,-0.442,0.83,0.82,G4 V,3.33,5610
HD 37124 d,0.696,,1862,2.807,0.16,,0.085061,2003,5/20/13,360,2448558,,,Published in a refereed paper,Radial Velocity,,,,HD 37124,84.2583333,20.7305556,7.68,33,-0.442,0.83,0.82,G4 V,3.33,5610
HD 37605 b,2.813,,55.01307,0.2837,0.6767,,0.006613,2004,10/29/12,220.86,2453378.241,,,Published in a refereed paper,Radial Velocity,,,,HD 37605,85.0041667,6.0605556,8.66,44,0.34,1,0.9,K0V,7,5448
HD 37605 c,3.366,,2720,3.814,0.013,,,2012,10/29/12,221,2454838,,,Published in a refereed paper,Radial Velocity,,,,HD 37605,85.0041667,6.0605556,8.66,44,0.34,1,0.9,K0V,7,5448
HD 38283 b,0.34,,363.2,1.02,0.41,,0.027056,2011,4/13/11,,2450802.6,,,Published in a refereed paper,Radial Velocity,,,,HD 38283,84.2583333,-73.6994444,6.7,37.7,-0.24,1.085,,F9.5V,5.4,5945
HD 38529 b,0.78,,14.3104,0.131,0.248,57,0.003335,2000,5/11/11,95.9,50020.19,,,Published in a refereed paper,Radial Velocity,,,,HD 38529,86.6416667,1.1680556,5.94,39.28,0.27,1.48,2.44,G4 IV,3.28,5697
HD 38529 c,17.7,,2134.76,3.695,0.36,48.3,0.094068,2002,5/26/14,22.52,48002,,,Published in a refereed paper,Radial Velocity,,,,HD 38529,86.6416667,1.1680556,5.94,39.28,0.27,1.48,2.44,G4 IV,3.28,5697
HD 38801 b,10.7,,696.3,1.7,0,,0.017103,2010,12/15/10,,2453966,,,Published in a refereed paper,Radial Velocity,,,,HD 38801,86.9958333,-8.3277778,8.26,99.4,0.26,1.36,2.53,K0IV,4.67,5222
HD 38858 b,0.0961,,407.15,1.0376,0.27,,0.068263,2011,9/12/11,,,,,Submitted to a professional journal,Radial Velocity,,,,HD 38858,87.1458333,-4.0947222,5.97,15.2,,,,G4V,,
HD 39091 b,10.3,,2049,3.28,0.61,,0.179039,2001,1/1/11,330,50073,,,Published in a refereed paper,Radial Velocity,,,,HD 39091,84.2875,-80.4688889,5.67,18.32,0.09,1.1,2.1,G1 IV,3.83,5888
HD 39194 b,0.0117,,5.6363,0.0519,0.2,,0.002004,2011,9/12/11,,,,,Submitted to a professional journal,Radial Velocity,,,,HD 39194,86.1333333,-70.1436111,8.08,25.9,,,,K0V,,
HD 39194 c,0.0187,,14.025,0.0954,0.11,,0.003683,2011,9/12/11,,,,,Submitted to a professional journal,Radial Velocity,,,,HD 39194,86.1333333,-70.1436111,8.08,25.9,,,,K0V,,
HD 39194 d,0.0162,,33.941,0.172,0.2,,0.006641,2011,9/12/11,,,,,Submitted to a professional journal,Radial Velocity,,,,HD 39194,86.1333333,-70.1436111,8.08,25.9,,,,K0V,,
HD 40307 b,0.012,,4.3115,0.0475,0.2,,0.003672,2008,10/26/15,194,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 40307,88.5166667,-60.0233333,7.17,12.8,-0.31,0.77,,K2.5V,,4977
HD 40307 c,6.43,,9.6207,0.0812,0.06,,0.006328,2008,10/26/15,234,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 40307,88.5166667,-60.0233333,7.17,12.8,-0.31,0.77,,K2.5V,,4977
HD 40307 d,0.0275,,20.4184,0.134,0.07,,0.010469,2008,11/13/15,17,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 40307,88.5166667,-60.0233333,7.17,12.8,-0.31,0.77,,K2.5V,,4977
HD 40307 e,0.011,,34.62,0.1886,0.15,,,2012,5/21/14,302,,,,Published in a refereed paper,Radial Velocity,,,,HD 40307,88.5166667,-60.0233333,7.17,12.8,-0.31,0.77,,K2.5V,,4977
HD 40307 f,0.0114,,51.56,0.2485,0.02,,,2012,10/26/15,354,,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 40307,88.5166667,-60.0233333,7.17,12.8,-0.31,0.77,,K2.5V,,4977
HD 40307 g,0.0223,,197.8,0.6,0.29,,,2012,5/21/14,91.2,,,,Published in a refereed paper,Radial Velocity,,,,HD 40307,88.5166667,-60.0233333,7.17,12.8,-0.31,0.77,,K2.5V,,4977
HD 40979 b,4.01,,264.1,0.846,0.252,,0.024925,2002,2/1/16,323.4,2453919,,,Published in a refereed paper,Radial Velocity,,,,HD 40979,91.1208333,44.2602778,6.74,33.3,0.194,1.1,1.21,F8 V,1.48,6205
HD 41004 A b,2.54,,963,1.64,0.39,,0.038588,2004,11/21/12,97,2452425,,,Published in a refereed paper,Radial Velocity,,,,HD 41004 A,89.9541667,-48.2394444,8.65,42.5,-0.09,0.7,,K1 V,1.64,5035
HD 41004 B b,18.4,1.06,1.32363,0.0177,0.058,,0.000411,2004,2/16/15,149,2452532.699,,,Published in a refereed paper,Radial Velocity,Radial Velocity,Theoretical,,HD 41004 B,89.9583333,-48.2397222,12.33,43.03,-0.01,0.4,,M2,1.56,5035
HD 4113 b,1.56,,526.62,1.28,0.903,,0.029091,2007,12/17/10,317.7,3778,,,Published in a refereed paper,Radial Velocity,,,,HD 4113,10.8041667,-37.9825,7.88,44,0.2,0.99,,G5V,4.8,5688
HD 4203 b,1.82,,437.05,1.164,0.52,,0.015019,2001,1/11/14,328.03,2451911.52,,,Published in a refereed paper,Radial Velocity,,,,HD 4203,11.1708333,20.4488889,8.68,77.5,0.453,1.13,1.33,G5,9.41,5701
HD 4203 c,2.17,,6700,,0.24,,,2014,1/11/14,224,2456000,,,Published in a refereed paper,Radial Velocity,,,,HD 4203,11.1708333,20.4488889,8.68,77.5,0.453,1.13,1.33,G5,9.41,5701
HD 4208 b,0.804,,828,1.65,0.052,,0.050147,2001,1/21/16,345,2451040,,,Published in a refereed paper,Radial Velocity,,,,HD 4208,11.1083333,-26.5155556,7.79,33.9,-0.284,0.87,0.85,G5 V,4.47,5571
HD 4308 b,0.0405,,15.609,0.118,0.27,,0.005388,2005,1/10/16,210,2450108.5,,,Submitted to a professional journal,Radial Velocity,,,,HD 4308,11.1625,-65.6494444,6.54,21.9,-0.34,0.85,0.92,G5 V,7.1,5597
HD 4313 b,2.3,,356,1.19,0.041,,0.008686,2010,3/19/10,76,2454804,,,Submitted to a professional journal,Radial Velocity,,,,HD 4313,11.4166667,7.845,7.83,137,0.14,1.72,4.9,G5 D,2,5035
HD 43197 b,0.6,,327.8,0.92,0.83,,0.016758,2009,9/8/10,251,4713.8,,,Submitted to a professional journal,Radial Velocity,,,,HD 43197,93.4,-29.8972222,8.95,54.9,0.4,0.96,1,G8V,,5508
HD 43691 b,2.49,,36.96,0.24,0.14,,0.002575,2007,11/27/07,290,54046.6,,,Published in a refereed paper,Radial Velocity,,,,HD 43691,94.8958333,41.0922222,8.03,93.2,0.28,1.38,,G0IV,2.8,6200
HD 44219 b,0.58,,472.3,1.19,0.61,,0.023597,2009,9/8/10,147.4,4585.6,,,Submitted to a professional journal,Radial Velocity,,,,HD 44219,95.0583333,-10.725,7.69,50.43,0.03,1,1.32,G2V,,5752
HD 45184 b,0.04,,5.8872,0.0638,0.3,,0.002913,2011,9/12/11,,,,,Submitted to a professional journal,Radial Velocity,,,,HD 45184,96.1833333,-28.78,6.37,21.9,,,,G1.5V,,
HD 45350 b,1.79,,890.76,1.92,0.778,,0.039184,2004,12/22/10,343.4,2451825.3,,,Published in a refereed paper,Radial Velocity,,,,HD 45350,97.1875,38.9627778,7.88,49,0.29,1.02,1.27,G5 IV,5.59,5754
HD 45364 b,0.1872,,226.93,0.6813,0.1684,,0.020899,2009,1/31/12,162.58,53500,,,Submitted to a professional journal,Radial Velocity,,,,HD 45364,96.4083333,-31.4808333,8.08,32.6,-0.17,0.82,,K0V,,5434
HD 45364 c,0.6579,,342.85,0.8972,0.0974,,0.027521,2009,1/31/12,7.41,53500,,,Submitted to a professional journal,Radial Velocity,,,,HD 45364,96.4083333,-31.4808333,8.08,32.6,-0.17,0.82,,K0V,,5434
HD 45652 b,0.47,,43.6,0.23,0.38,,0.006389,2008,10/14/08,273,2454120.3,,,Published in a refereed paper,Radial Velocity,,,,HD 45652,97.3041667,10.9338889,8.1,36,0.29,0.83,,G8-K0,,5312
HD 46375 b,0.23,1.02,3.02358,0.041,0.0524,,0.001228,2000,2/24/15,113.7,2451920.7,,,Published in a refereed paper,Radial Velocity,Radial Velocity,Theoretical,,HD 46375,98.3,5.4627778,7.94,33.4,0.24,0.91,1,K1 IV,4.96,5199
HD 47186 b,0.07167,,4.0845,0.05,0.038,,0.001321,2008,5/20/13,59,54566.95,,,Announced on a professional conference,Radial Velocity,,,,HD 47186,99.0375,-27.6222222,7.8,37.84,0.23,0.99,,G5V,,5675
HD 47186 c,0.35061,,1353.6,2.395,0.249,,0.063293,2008,5/20/13,26,52010,,,Announced on a professional conference,Radial Velocity,,,,HD 47186,99.0375,-27.6222222,7.8,37.84,0.23,0.99,,G5V,,5675
HD 47366 b,1.75,,363.3,1.214,0.089,,,2016,1/19/16,100,2450122,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 47366,99.42083335,-12.98500002,6.11,80,-0.02,1.81,7.3,K1III,1.61,4866
HD 47366 c,1.86,,684.7,1.853,0.278,,,2016,1/19/16,132,2450445,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 47366,99.42083335,-12.98500002,6.11,80,-0.02,1.81,7.3,K1III,1.61,4866
HD 47536 b,5,,430,1.61,0.2,,0.013266,2003,8/10/12,260.8,2451599.36,,,Published in a refereed paper,Radial Velocity,,,,HD 47536,99.4458333,-32.3397222,5.25,121.36,-0.68,0.94,23.47,K1 III,9.33,4380
HD 47536 c,7,,2500,,,,,2007,8/10/12,,,,,Announced on a professional conference,Radial Velocity,,,,HD 47536,99.4458333,-32.3397222,5.25,121.36,-0.68,0.94,23.47,K1 III,9.33,4380
HD 48265 b,1.16,,700,1.51,0.18,,0.017277,2008,5/20/09,309,4486,,,Published in a refereed paper,Radial Velocity,,,,HD 48265,100.0083333,-48.5419444,8.07,87.4,0.17,0.93,,G5V,,
HD 49674 b,0.1,0.98,4.94739,0.058,0.0495,,0.001425,2002,2/27/15,263.9,2452308.9,,,Published in a refereed paper,Radial Velocity,Radial Velocity,Theoretical,,HD 49674,102.875,40.8675,8.1,40.7,0.25,1.07,0.94,G5 V,2.38,5482
HD 50499 b,1.71,,2482.7,3.86,0.23,,0.081676,2005,12/29/10,262,61234.6,,,Published in a refereed paper,Radial Velocity,,,,HD 50499,103.0083333,-33.9155556,7.22,47.26,0.23,1.27,1.38,G IV,6,5902
HD 50554 b,5.16,,1293,2.41,0.5,,0.077667,2002,12/30/10,355.7,2451832.4,,,Published in a refereed paper,Radial Velocity,,,,HD 50554,103.675,24.2455556,6.86,31.03,-0.07,1.04,1.11,F8,4.58,5902
HD 51608 b,0.0413,,14.07,0.1059,0.15,,0.003043,2011,9/12/11,,,,,Submitted to a professional journal,Radial Velocity,,,,HD 51608,103.7125,-55.2594444,8.17,34.8,,,,K0IV,,
HD 51608 c,0.0565,,95.415,0.3791,0.41,,0.010894,2011,9/12/11,,,,,Submitted to a professional journal,Radial Velocity,,,,HD 51608,103.7125,-55.2594444,8.17,34.8,,,,K0IV,,
HD 52265 b,1.05,,119.6,0.5,0.35,,0.017857,2000,7/4/13,211,51422.3,,,Published in a refereed paper,Radial Velocity,,,,HD 52265,105.075,-5.3669444,6.3,28,0.21,1.2,1.25,G0 V,4.88,6159
HD 52265 c,0.35,,59.9,0.316,0.05,,,2013,7/4/13,358,,,,Published in a refereed paper,Radial Velocity,,,,HD 52265,105.075,-5.3669444,6.3,28,0.21,1.2,1.25,G0 V,4.88,6159
HD 5319 b,1.94,,675,1.75,0.12,,0.0175,2007,10/31/07,76,13068,,,Announced on a professional conference,Radial Velocity,,,,HD 5319,13.7541667,0.7894444,8.05,100,0.15,1.56,3.26,G5IV,2.4,5052
HD 5608 b,1.4,,792.6,1.9,,,,2012,1/17/13,,2452327,,,Published in a refereed paper,Radial Velocity,,,,HD 5608,14.5583,33.9508,6,58.2,0.06,1.55,5.5,K0IV,,4854
HD 564 b,0.33,,492.3,1.2,0.096,,,2014,1/8/15,314,2455433,,,Published in a refereed paper,Radial Velocity,Radial Velocity,,,HD 564,2.470833351,-50.26777778,8.29,54,0.13,0.92,1.01,G3V,5.5,5902
HD 5891 b,7.6,,177.11,0.76,0.066,,0.003028,2011,9/2/11,360,2455432,,,Published in a refereed paper,Radial Velocity,,,,HD 5891,15.1375,20.2925,8.25,251,-0.02,1.91,8.7,G5D,1.5,4907
HD 59686 b,5.25,,303,0.911,,,0.009902,2003,8/10/12,,,,,Submitted to a professional journal,Radial Velocity,,,,HD 59686,112.95,17.0858333,5.45,92,,,11.62,K2 III,,
HD 60532 b,3.15,,201.83,0.77,0.278,20,0.029961,2008,1/31/12,352.83,54000,,,Published in a refereed paper,Radial Velocity,,,,HD 60532,113.5125,-22.2961111,4.45,25.7,-0.26,1.44,,F6IV-V,2.7,6095
HD 60532 c,7.46,,607.06,1.58,0.038,20,0.061479,2008,1/31/12,119.49,54000,,,Published in a refereed paper,Radial Velocity,,,,HD 60532,113.5125,-22.2961111,4.45,25.7,-0.26,1.44,,F6IV-V,2.7,6095
HD 62509 b,2.9,,589.64,1.69,0.02,,0.163443,2006,8/21/15,354.58,2447739.02,,,Published in a refereed paper,Radial Velocity,,,,HD 62509,116.325,28.0261111,1.15,10.34,0.19,1.47,9.3, K0IIIb,,4666
HD 63454 b,0.39,1.06,2.81747,0.036,0.0177,,0.001006,2005,2/20/15,137.1,2453238.057,,,Published in a refereed paper,Radial Velocity,Radial Velocity,Theoretical,,HD 63454,114.8375,-78.2788889,9.37,35.8,0.11,0.8,,K4 V,1,4841
